ano,filiados,mes,sigla
2013,10,2,PRTB
2013,375,2,PSD
2013,27,2,SD
2013,384,2,PRB
2013,3,2,PROS
2013,96,2,PPS
2013,164,2,PHS
2013,936,2,PSOL
2013,613,2,PSB
2013,13,2,PCB
2013,81,2,PR
2013,110,2,PSL
2013,85,2,PT DO B
2013,100,2,PTC
2013,487,2,PC DO B
2013,121,2,PSC
2013,185,2,PRP
2013,422,2,PDT
2013,85,2,PTN
2013,379,2,PT
2013,577,2,PTB
2013,1180,2,PSDB
2013,7,12,PPL
2013,40,12,DEM
2013,93,12,PMN
2013,289,12,PEN
2013,225,12,PP
2013,11,12,PSTU
2013,100,12,PV
2013,24,12,PSDC
2013,990,12,PMDB
2013,349,12,PRTB
2013,341,12,PSD
2013,2162,12,SD
2013,236,12,PRB
2013,1160,12,PROS
2013,56,12,PPS
2013,120,12,PHS
2013,105,12,PSOL
2013,344,12,PSB
2013,233,12,PR
2013,18,12,PSL
2013,111,12,PT DO B
2013,10,12,PTC
2013,160,12,PC DO B
2013,187,12,PSC
2013,45,12,PRP
2013,178,12,PDT
2013,46,12,PTN
2013,360,12,PT
2013,112,12,PTB
2013,527,12,PSDB
2013,90,9,PPL
2013,1,9,PCO
2013,699,9,DEM
2013,520,9,PMN
2013,2269,9,PEN
2013,1031,9,PP
2013,103,9,PSTU
2013,981,9,PV
2013,673,9,PSDC
2013,967,9,PT DO B
2013,640,9,PRTB
2013,2866,9,PSD
2013,915,9,SD
2013,2643,9,PRB
2013,176,9,PROS
2013,2436,9,PPS
2013,901,9,PHS
2013,1114,9,PSOL
2013,1304,9,PSB
2013,57,9,PCB
2013,1045,9,PR
2013,864,9,PSL
2013,3083,9,PMDB
2013,714,9,PTC
2013,7907,9,PC DO B
2013,1466,9,PSC
2013,1331,9,PRP
2013,1600,9,PDT
2013,592,9,PTN
2013,768,9,PT
2013,1466,9,PTB
2013,1628,9,PSDB
2001,3,5,PCO
2001,901,5,DEM
2001,222,5,PMN
2001,1918,5,PP
2001,34,5,PSTU
2001,195,5,PV
2001,92,5,PSDC
2001,3696,5,PMDB
2001,618,5,PRTB
2001,2,5,PSD
2001,1598,5,PPS
2001,3,5,PRB
2001,295,5,PHS
2001,3803,5,PSB
2001,11,5,PCB
2001,1970,5,PR
2001,217,5,PSL
2001,127,5,PT DO B
2001,120,5,PTC
2001,536,5,PC DO B
2001,121,5,PSC
2001,170,5,PRP
2001,1539,5,PDT
2001,426,5,PTN
2001,4295,5,PT
2001,2119,5,PTB
2001,2833,5,PSDB
2001,2,11,PCO
2001,1641,11,DEM
2001,107,11,PMN
2001,1647,11,PP
2001,4,11,PSTU
2001,314,11,PV
2001,156,11,PSDC
2001,3090,11,PMDB
2001,101,11,PRTB
2001,13,11,PSD
2001,1518,11,PPS
2001,1,11,PRB
2001,134,11,PHS
2001,1,11,PSOL
2001,540,11,PSB
2001,8,11,PCB
2001,1403,11,PR
2001,141,11,PSL
2001,169,11,PT DO B
2001,79,11,PTC
2001,395,11,PC DO B
2001,76,11,PSC
2001,59,11,PRP
2001,2891,11,PDT
2001,150,11,PTN
2001,2801,11,PT
2001,1660,11,PTB
2001,5319,11,PSDB
2001,107,8,PCO
2001,1321,8,DEM
2001,151,8,PMN
2001,8415,8,PP
2001,14,8,PSTU
2001,340,8,PV
2001,212,8,PSDC
2001,3755,8,PMDB
2001,1428,8,PRTB
2001,3789,8,PPS
2001,13,8,PRB
2001,254,8,PHS
2001,1,8,PSOL
2001,4361,8,PSB
2001,14,8,PCB
2001,2435,8,PR
2001,453,8,PSL
2001,218,8,PT DO B
2001,132,8,PTC
2001,1243,8,PC DO B
2001,224,8,PSC
2001,203,8,PRP
2001,4039,8,PDT
2001,1125,8,PTN
2001,4108,8,PT
2001,2939,8,PTB
2001,3455,8,PSDB
2001,812,3,DEM
2001,336,3,PMN
2001,1049,3,PP
2001,13,3,PSTU
2001,168,3,PV
2001,67,3,PSDC
2001,5458,3,PMDB
2001,75,3,PRTB
2001,1,3,PSD
2001,1800,3,PPS
2001,8,3,PRB
2001,257,3,PHS
2001,1,3,PSOL
2001,1107,3,PSB
2001,12,3,PCB
2001,396,3,PR
2001,208,3,PSL
2001,119,3,PT DO B
2001,11,3,PTC
2001,363,3,PC DO B
2001,168,3,PSC
2001,159,3,PRP
2001,714,3,PDT
2001,353,3,PTN
2001,3124,3,PT
2001,3667,3,PTB
2001,4916,3,PSDB
2001,6,10,PPL
2001,85,10,PCO
2001,4781,10,DEM
2001,545,10,PMN
2001,5020,10,PP
2001,76,10,PSTU
2001,1871,10,PV
2001,1027,10,PSDC
2001,17928,10,PMDB
2001,998,10,PRTB
2001,180,10,PSD
2001,7359,10,PPS
2001,19,10,PRB
2001,837,10,PHS
2001,3,10,PSOL
2001,4833,10,PSB
2001,17,10,PCB
2001,5004,10,PR
2001,665,10,PSL
2001,871,10,PT DO B
2001,443,10,PTC
2001,1573,10,PC DO B
2001,779,10,PSC
2001,692,10,PRP
2001,8175,10,PDT
2001,825,10,PTN
2001,9643,10,PT
2001,6113,10,PTB
2001,11426,10,PSDB
2001,4,6,PCO
2001,943,6,DEM
2001,121,6,PMN
2001,2433,6,PP
2001,21,6,PSTU
2001,558,6,PV
2001,88,6,PSDC
2001,2348,6,PMDB
2001,187,6,PRTB
2001,1285,6,PPS
2001,2,6,PRB
2001,178,6,PHS
2001,1880,6,PSB
2001,4,6,PCB
2001,1264,6,PR
2001,71,6,PSL
2001,119,6,PT DO B
2001,52,6,PTC
2001,427,6,PC DO B
2001,55,6,PSC
2001,247,6,PRP
2001,1308,6,PDT
2001,294,6,PTN
2001,3127,6,PT
2001,2238,6,PTB
2001,1853,6,PSDB
2001,3,4,PCO
2001,2026,4,DEM
2001,185,4,PMN
2001,2607,4,PP
2001,16,4,PSTU
2001,254,4,PV
2001,311,4,PSDC
2001,11213,4,PMDB
2001,80,4,PRTB
2001,1,4,PSD
2001,1939,4,PPS
2001,14,4,PRB
2001,186,4,PHS
2001,5,4,PSOL
2001,1503,4,PSB
2001,6,4,PCB
2001,2031,4,PR
2001,791,4,PSL
2001,250,4,PT DO B
2001,13,4,PTC
2001,434,4,PC DO B
2001,335,4,PSC
2001,277,4,PRP
2001,2146,4,PDT
2001,388,4,PTN
2001,4520,4,PT
2001,4448,4,PTB
2001,8401,4,PSDB
2001,4,7,PCO
2001,679,7,DEM
2001,147,7,PMN
2001,4217,7,PP
2001,17,7,PSTU
2001,205,7,PV
2001,140,7,PSDC
2001,2373,7,PMDB
2001,379,7,PRTB
2001,1,7,PSD
2001,1453,7,PPS
2001,2,7,PRB
2001,129,7,PHS
2001,4324,7,PSB
2001,8,7,PCB
2001,1165,7,PR
2001,172,7,PSL
2001,36,7,PT DO B
2001,55,7,PTC
2001,671,7,PC DO B
2001,115,7,PSC
2001,404,7,PRP
2001,2426,7,PDT
2001,228,7,PTN
2001,3792,7,PT
2001,3325,7,PTB
2001,1643,7,PSDB
2001,9,1,PCO
2001,606,1,DEM
2001,27,1,PMN
2001,1095,1,PP
2001,13,1,PSTU
2001,159,1,PV
2001,84,1,PSDC
2001,2359,1,PMDB
2001,353,1,PRTB
2001,2,1,PSD
2001,749,1,PPS
2001,5,1,PRB
2001,60,1,PHS
2001,1,1,PSOL
2001,655,1,PSB
2001,19,1,PCB
2001,1370,1,PR
2001,49,1,PSL
2001,93,1,PT DO B
2001,12,1,PTC
2001,250,1,PC DO B
2001,124,1,PSC
2001,46,1,PRP
2001,550,1,PDT
2001,244,1,PTN
2001,2831,1,PT
2001,1053,1,PTB
2001,2092,1,PSDB
2001,319,2,DEM
2001,35,2,PMN
2001,665,2,PP
2001,5,2,PSTU
2001,90,2,PV
2001,27,2,PSDC
2001,1444,2,PMDB
2001,73,2,PRTB
2001,1,2,PSD
2001,526,2,PPS
2001,2,2,PRB
2001,77,2,PHS
2001,333,2,PSB
2001,4,2,PCB
2001,153,2,PR
2001,35,2,PSL
2001,24,2,PT DO B
2001,15,2,PTC
2001,300,2,PC DO B
2001,45,2,PSC
2001,109,2,PRP
2001,385,2,PDT
2001,217,2,PTN
2001,1687,2,PT
2001,1073,2,PTB
2001,3302,2,PSDB
2001,746,12,DEM
2001,93,12,PMN
2001,1178,12,PP
2001,286,12,PV
2001,163,12,PSDC
2001,2570,12,PMDB
2001,63,12,PRTB
2001,602,12,PPS
2001,1,12,PRB
2001,75,12,PHS
2001,784,12,PSB
2001,4,12,PCB
2001,936,12,PR
2001,197,12,PSL
2001,44,12,PT DO B
2001,18,12,PTC
2001,182,12,PC DO B
2001,59,12,PSC
2001,263,12,PRP
2001,1093,12,PDT
2001,66,12,PTN
2001,2088,12,PT
2001,1187,12,PTB
2001,1399,12,PSDB
2001,107,9,PCO
2001,3192,9,DEM
2001,556,9,PMN
2001,7253,9,PP
2001,113,9,PSTU
2001,1489,9,PV
2001,864,9,PSDC
2001,7047,9,PMDB
2001,1561,9,PRTB
2001,6,9,PSD
2001,7630,9,PPS
2001,28,9,PRB
2001,797,9,PHS
2001,2,9,PSOL
2001,8597,9,PSB
2001,62,9,PCB
2001,5580,9,PR
2001,1692,9,PSL
2001,729,9,PT DO B
2001,503,9,PTC
2001,3268,9,PC DO B
2001,957,9,PSC
2001,797,9,PRP
2001,4868,9,PDT
2001,1420,9,PTN
2001,11596,9,PT
2001,7492,9,PTB
2001,11663,9,PSDB
1980,4,5,PSDB
1980,3,5,PSB
1980,1,5,PCB
1980,1,5,PMN
1980,1,5,PT DO B
1980,8,5,PR
1980,1489,5,PMDB
1980,1,5,PSDC
1980,1,5,PSC
1980,2,5,PTC
1980,17,5,PC DO B
1980,5,5,PTN
1980,1,5,PRP
1980,41,5,PDT
1980,372,5,PP
1980,21,5,PT
1980,3,5,PPS
1980,35,5,PTB
1980,1,5,PHS
1980,29,5,DEM
1980,3,11,PSB
1980,6,11,PV
1980,17,11,DEM
1980,5,11,PR
1980,3936,11,PMDB
1980,1,11,PSDC
1980,1,11,PSC
1980,2,11,PTC
1980,7,11,PC DO B
1980,1,11,PTN
1980,1,11,PRP
1980,3078,11,PDT
1980,2494,11,PP
1980,11,11,PT
1980,2,11,PPS
1980,9620,11,PTB
1980,1,11,PHS
1980,6,11,PSDB
1980,3,8,PTN
1980,1,8,PSB
1980,37,8,DEM
1980,7,8,PR
1980,1,8,PSL
1980,4,8,PRP
1980,5,8,PSDC
1980,16143,8,PMDB
1980,1,8,PTC
1980,5,8,PC DO B
1980,3,8,PSC
1980,4,8,PRTB
1980,34,8,PDT
1980,41726,8,PP
1980,24,8,PT
1980,1,8,PSD
1980,5,8,PPS
1980,207,8,PTB
1980,2,8,PHS
1980,3,8,PSDB
1980,6,3,PSB
1980,81,3,PDT
1980,13,3,PR
1980,36,3,PV
1980,1,3,PSDC
1980,451,3,PMDB
1980,1,3,PT DO B
1980,25,3,PC DO B
1980,2,3,PSC
1980,23,3,DEM
1980,181,3,PP
1980,38,3,PT
1980,6,3,PPS
1980,32,3,PTB
1980,13,3,PSDB
1980,1,10,PSOL
1980,1,10,PTN
1980,1,10,PSB
1980,13,10,DEM
1980,1,10,PR
1980,1,10,PSL
1980,2,10,PV
1980,1,10,PSDC
1980,6473,10,PMDB
1980,1,10,PT DO B
1980,15,10,PC DO B
1980,2,10,PSC
1980,1,10,PRTB
1980,1080,10,PDT
1980,1921,10,PP
1980,21,10,PT
1980,8,10,PPS
1980,6137,10,PTB
1980,1,10,PHS
1980,5,10,PSDB
1980,10,6,PSB
1980,20,6,DEM
1980,2,6,PR
1980,2241,6,PMDB
1980,3,6,PSC
1980,3,6,PTC
1980,12,6,PC DO B
1980,1,6,PTN
1980,3,6,PRP
1980,19,6,PDT
1980,150,6,PP
1980,26,6,PT
1980,3,6,PPS
1980,24,6,PTB
1980,2,6,PSDB
1980,1,4,PSB
1980,67,4,PDT
1980,8,4,PR
1980,1,4,PSDC
1980,389,4,PMDB
1980,10,4,PTC
1980,9,4,PC DO B
1980,33,4,DEM
1980,222,4,PP
1980,35,4,PT
1980,7,4,PPS
1980,49,4,PTB
1980,6,4,PSDB
1980,1,7,PSOL
1980,2,7,PSB
1980,28,7,DEM
1980,3,7,PR
1980,2843,7,PMDB
1980,1,7,PTC
1980,18,7,PC DO B
1980,1,7,PSC
1980,18,7,PDT
1980,1118,7,PP
1980,12,7,PT
1980,2,7,PPS
1980,55,7,PTB
1980,1,7,PHS
1980,10,7,PSDB
1980,392,1,PSB
1980,4,1,PV
1980,808,1,DEM
1980,110,1,PMN
1980,70,1,PT DO B
1980,44,1,PR
1980,14,1,PSL
1980,7327,1,PMDB
1980,143,1,PSDC
1980,44,1,PSC
1980,10,1,PTC
1980,38,1,PC DO B
1980,2,1,PTN
1980,10,1,PRP
1980,3582,1,PDT
1980,1231,1,PP
1980,855,1,PT
1980,768,1,PPS
1980,280,1,PTB
1980,1,1,PHS
1980,757,1,PSDB
1980,1,2,PSOL
1980,10,2,PSB
1980,73,2,DEM
1980,25,2,PMN
1980,12,2,PR
1980,268,2,PMDB
1980,6,2,PC DO B
1980,29,2,PDT
1980,144,2,PP
1980,31,2,PT
1980,5,2,PPS
1980,23,2,PTB
1980,11,2,PSDB
1980,1,12,PSB
1980,2058,12,PDT
1980,6,12,PT DO B
1980,2,12,PR
1980,2458,12,PMDB
1980,1,12,PTC
1980,4,12,PC DO B
1980,12,12,DEM
1980,603,12,PP
1980,52,12,PT
1980,1,12,PPS
1980,1772,12,PTB
1980,5,12,PSDB
1980,9,9,PSB
1980,38,9,PTN
1980,16,9,PV
1980,41,9,DEM
1980,3,9,PMN
1980,7,9,PR
1980,6,9,PRP
1980,7,9,PSDC
1980,62440,9,PMDB
1980,8,9,PTC
1980,13,9,PC DO B
1980,7,9,PSC
1980,5,9,PRTB
1980,160,9,PDT
1980,114269,9,PP
1980,25,9,PT
1980,19,9,PPS
1980,934,9,PTB
1980,15,9,PSDB
2014,221,5,DEM
2014,218,5,PMN
2014,327,5,PEN
2014,523,5,PP
2014,11,5,PSTU
2014,112,5,PV
2014,212,5,PSDC
2014,1125,5,PMDB
2014,84,5,PRTB
2014,396,5,PSD
2014,1325,5,SD
2014,427,5,PRB
2014,544,5,PROS
2014,134,5,PPS
2014,321,5,PHS
2014,82,5,PSOL
2014,568,5,PSB
2014,3,5,PCB
2014,182,5,PR
2014,68,5,PSL
2014,33,5,PT DO B
2014,25,5,PTC
2014,153,5,PC DO B
2014,261,5,PSC
2014,635,5,PRP
2014,359,5,PDT
2014,31,5,PTN
2014,338,5,PT
2014,211,5,PTB
2014,631,5,PSDB
2014,62,11,DEM
2014,58,11,PMN
2014,61,11,PEN
2014,211,11,PP
2014,3,11,PSTU
2014,47,11,PV
2014,56,11,PSDC
2014,785,11,PMDB
2014,59,11,PRTB
2014,357,11,PSD
2014,201,11,SD
2014,390,11,PRB
2014,181,11,PROS
2014,40,11,PPS
2014,135,11,PHS
2014,449,11,PSOL
2014,428,11,PSB
2014,92,11,PR
2014,64,11,PSL
2014,27,11,PT DO B
2014,12,11,PTC
2014,116,11,PC DO B
2014,132,11,PSC
2014,98,11,PRP
2014,237,11,PDT
2014,26,11,PTN
2014,359,11,PT
2014,103,11,PTB
2014,1197,11,PSDB
2014,62,8,DEM
2014,21,8,PMN
2014,149,8,PEN
2014,407,8,PP
2014,11,8,PSTU
2014,107,8,PV
2014,47,8,PSDC
2014,647,8,PMDB
2014,74,8,PRTB
2014,329,8,PSD
2014,813,8,SD
2014,170,8,PRB
2014,135,8,PROS
2014,43,8,PPS
2014,115,8,PHS
2014,93,8,PSOL
2014,249,8,PSB
2014,85,8,PR
2014,21,8,PSL
2014,5,8,PT DO B
2014,19,8,PTC
2014,140,8,PC DO B
2014,128,8,PSC
2014,49,8,PRP
2014,289,8,PDT
2014,28,8,PTN
2014,287,8,PT
2014,154,8,PTB
2014,1119,8,PSDB
2014,238,3,DEM
2014,328,3,PMN
2014,820,3,PEN
2014,707,3,PP
2014,6,3,PSTU
2014,156,3,PV
2014,46,3,PSDC
2014,1161,3,PMDB
2014,347,3,PRTB
2014,448,3,PSD
2014,2289,3,SD
2014,919,3,PRB
2014,2107,3,PROS
2014,154,3,PPS
2014,5980,3,PHS
2014,189,3,PSOL
2014,734,3,PSB
2014,243,3,PR
2014,125,3,PSL
2014,103,3,PT DO B
2014,50,3,PTC
2014,297,3,PC DO B
2014,332,3,PSC
2014,268,3,PRP
2014,700,3,PDT
2014,208,3,PTN
2014,443,3,PT
2014,265,3,PTB
2014,766,3,PSDB
2014,127,10,DEM
2014,72,10,PMN
2014,225,10,PEN
2014,439,10,PP
2014,8,10,PSTU
2014,130,10,PV
2014,26,10,PSDC
2014,1323,10,PMDB
2014,202,10,PRTB
2014,630,10,PSD
2014,484,10,SD
2014,294,10,PRB
2014,197,10,PROS
2014,106,10,PPS
2014,31,10,PHS
2014,460,10,PSOL
2014,488,10,PSB
2014,101,10,PR
2014,115,10,PSL
2014,47,10,PT DO B
2014,31,10,PTC
2014,91,10,PC DO B
2014,251,10,PSC
2014,407,10,PRP
2014,538,10,PDT
2014,47,10,PTN
2014,461,10,PT
2014,258,10,PTB
2014,1985,10,PSDB
2014,1,6,PPL
2014,137,6,DEM
2014,260,6,PMN
2014,187,6,PEN
2014,357,6,PP
2014,16,6,PSTU
2014,69,6,PV
2014,34,6,PSDC
2014,595,6,PMDB
2014,71,6,PRTB
2014,363,6,PSD
2014,1260,6,SD
2014,780,6,PRB
2014,491,6,PROS
2014,104,6,PPS
2014,83,6,PHS
2014,121,6,PSOL
2014,587,6,PSB
2014,6,6,PCB
2014,157,6,PR
2014,16,6,PSL
2014,55,6,PT DO B
2014,7,6,PTC
2014,219,6,PC DO B
2014,201,6,PSC
2014,290,6,PRP
2014,312,6,PDT
2014,51,6,PTN
2014,273,6,PT
2014,109,6,PTB
2014,429,6,PSDB
2014,333,4,DEM
2014,453,4,PMN
2014,1124,4,PEN
2014,1298,4,PP
2014,6,4,PSTU
2014,560,4,PV
2014,280,4,PSDC
2014,2220,4,PMDB
2014,295,4,PRTB
2014,1521,4,PSD
2014,4347,4,SD
2014,1484,4,PRB
2014,3777,4,PROS
2014,277,4,PPS
2014,5638,4,PHS
2014,585,4,PSOL
2014,1469,4,PSB
2014,1,4,PCB
2014,572,4,PR
2014,193,4,PSL
2014,315,4,PT DO B
2014,194,4,PTC
2014,366,4,PC DO B
2014,491,4,PSC
2014,337,4,PRP
2014,692,4,PDT
2014,353,4,PTN
2014,663,4,PT
2014,609,4,PTB
2014,1675,4,PSDB
2014,71,7,DEM
2014,67,7,PMN
2014,100,7,PEN
2014,355,7,PP
2014,11,7,PSTU
2014,70,7,PV
2014,43,7,PSDC
2014,654,7,PMDB
2014,44,7,PRTB
2014,309,7,PSD
2014,872,7,SD
2014,1078,7,PRB
2014,393,7,PROS
2014,67,7,PPS
2014,66,7,PHS
2014,184,7,PSOL
2014,410,7,PSB
2014,1,7,PCB
2014,118,7,PR
2014,25,7,PSL
2014,18,7,PT DO B
2014,6,7,PTC
2014,156,7,PC DO B
2014,118,7,PSC
2014,189,7,PRP
2014,408,7,PDT
2014,108,7,PTN
2014,350,7,PT
2014,129,7,PTB
2014,666,7,PSDB
2014,1,1,PPL
2014,93,1,DEM
2014,124,1,PMN
2014,178,1,PEN
2014,379,1,PP
2014,5,1,PSTU
2014,178,1,PV
2014,44,1,PSDC
2014,1341,1,PMDB
2014,319,1,PRTB
2014,381,1,PSD
2014,3194,1,SD
2014,502,1,PRB
2014,1013,1,PROS
2014,107,1,PPS
2014,771,1,PHS
2014,649,1,PSOL
2014,661,1,PSB
2014,3,1,PCB
2014,731,1,PR
2014,61,1,PSL
2014,99,1,PT DO B
2014,26,1,PTC
2014,155,1,PC DO B
2014,477,1,PSC
2014,109,1,PRP
2014,254,1,PDT
2014,256,1,PTN
2014,165,1,PT
2014,315,1,PTB
2014,853,1,PSDB
2014,110,2,DEM
2014,170,2,PMN
2014,624,2,PEN
2014,629,2,PP
2014,2,2,PSTU
2014,148,2,PV
2014,32,2,PSDC
2014,996,2,PMDB
2014,516,2,PRTB
2014,401,2,PSD
2014,2321,2,SD
2014,489,2,PRB
2014,1292,2,PROS
2014,93,2,PPS
2014,688,2,PHS
2014,177,2,PSOL
2014,694,2,PSB
2014,2,2,PCB
2014,106,2,PR
2014,56,2,PSL
2014,175,2,PT DO B
2014,32,2,PTC
2014,198,2,PC DO B
2014,358,2,PSC
2014,126,2,PRP
2014,770,2,PDT
2014,106,2,PTN
2014,295,2,PT
2014,301,2,PTB
2014,560,2,PSDB
2014,72,12,DEM
2014,94,12,PMN
2014,19,12,PEN
2014,72,12,PV
2014,32,12,PSDC
2014,12,12,PT DO B
2014,187,12,PRTB
2014,170,12,PSD
2014,45,12,PPS
2014,82,12,PRB
2014,7,12,PROS
2014,304,12,SD
2014,25,12,PHS
2014,163,12,PSOL
2014,171,12,PSB
2014,212,12,PR
2014,70,12,PSL
2014,316,12,PMDB
2014,70,12,PC DO B
2014,104,12,PSC
2014,46,12,PRP
2014,192,12,PDT
2014,106,12,PP
2014,270,12,PT
2014,213,12,PTB
2014,1480,12,PSDB
2014,58,9,DEM
2014,32,9,PMN
2014,116,9,PEN
2014,336,9,PP
2014,12,9,PSTU
2014,93,9,PV
2014,11,9,PSDC
2014,679,9,PMDB
2014,30,9,PRTB
2014,182,9,PSD
2014,562,9,SD
2014,303,9,PRB
2014,100,9,PROS
2014,35,9,PPS
2014,57,9,PHS
2014,742,9,PSOL
2014,379,9,PSB
2014,102,9,PR
2014,16,9,PSL
2014,30,9,PT DO B
2014,34,9,PTC
2014,80,9,PC DO B
2014,145,9,PSC
2014,17,9,PRP
2014,283,9,PDT
2014,15,9,PTN
2014,233,9,PT
2014,122,9,PTB
2014,1180,9,PSDB
2000,24,5,PCO
2000,1713,5,DEM
2000,216,5,PMN
2000,2365,5,PP
2000,14,5,PSTU
2000,1283,5,PV
2000,116,5,PSDC
2000,2506,5,PMDB
2000,263,5,PRTB
2000,1982,5,PPS
2000,2,5,PRB
2000,173,5,PHS
2000,632,5,PSB
2000,5,5,PCB
2000,879,5,PR
2000,169,5,PSL
2000,178,5,PT DO B
2000,43,5,PTC
2000,608,5,PC DO B
2000,160,5,PSC
2000,255,5,PRP
2000,1517,5,PDT
2000,245,5,PTN
2000,6248,5,PT
2000,1872,5,PTB
2000,1387,5,PSDB
2000,2,11,PCO
2000,459,11,DEM
2000,38,11,PMN
2000,631,11,PP
2000,6,11,PSTU
2000,88,11,PV
2000,10,11,PSDC
2000,881,11,PMDB
2000,97,11,PRTB
2000,384,11,PPS
2000,3,11,PRB
2000,15,11,PHS
2000,123,11,PSB
2000,2,11,PCB
2000,257,11,PR
2000,28,11,PSL
2000,6,11,PT DO B
2000,167,11,PC DO B
2000,157,11,PSC
2000,9,11,PRP
2000,406,11,PDT
2000,18,11,PTN
2000,2621,11,PT
2000,498,11,PTB
2000,723,11,PSDB
2000,2,8,PPL
2000,11,8,PCO
2000,408,8,DEM
2000,50,8,PMN
2000,762,8,PP
2000,20,8,PSTU
2000,217,8,PV
2000,70,8,PSDC
2000,1065,8,PMDB
2000,61,8,PRTB
2000,291,8,PPS
2000,3,8,PRB
2000,56,8,PHS
2000,184,8,PSB
2000,3,8,PCB
2000,526,8,PR
2000,86,8,PSL
2000,4,8,PT DO B
2000,23,8,PTC
2000,261,8,PC DO B
2000,19,8,PSC
2000,21,8,PRP
2000,573,8,PDT
2000,26,8,PTN
2000,2057,8,PT
2000,645,8,PTB
2000,597,8,PSDB
2000,9,3,PCO
2000,2350,3,DEM
2000,568,3,PMN
2000,3186,3,PP
2000,4,3,PSTU
2000,1051,3,PV
2000,473,3,PSDC
2000,3323,3,PMDB
2000,653,3,PRTB
2000,2066,3,PPS
2000,3,3,PRB
2000,367,3,PHS
2000,2,3,PSOL
2000,1669,3,PSB
2000,30,3,PCB
2000,2155,3,PR
2000,424,3,PSL
2000,229,3,PT DO B
2000,104,3,PTC
2000,567,3,PC DO B
2000,1500,3,PSC
2000,1073,3,PRP
2000,1779,3,PDT
2000,385,3,PTN
2000,2237,3,PT
2000,4508,3,PTB
2000,2443,3,PSDB
2000,9,10,PCO
2000,760,10,DEM
2000,90,10,PMN
2000,1619,10,PP
2000,45,10,PSTU
2000,195,10,PV
2000,148,10,PSDC
2000,2554,10,PMDB
2000,102,10,PRTB
2000,597,10,PPS
2000,8,10,PRB
2000,46,10,PHS
2000,420,10,PSB
2000,9,10,PCB
2000,626,10,PR
2000,212,10,PSL
2000,202,10,PT DO B
2000,5,10,PTC
2000,339,10,PC DO B
2000,217,10,PSC
2000,52,10,PRP
2000,598,10,PDT
2000,43,10,PTN
2000,2708,10,PT
2000,794,10,PTB
2000,1329,10,PSDB
2000,87,6,PCO
2000,1925,6,DEM
2000,164,6,PMN
2000,1180,6,PP
2000,12,6,PSTU
2000,534,6,PV
2000,29,6,PSDC
2000,2005,6,PMDB
2000,170,6,PRTB
2000,661,6,PPS
2000,151,6,PHS
2000,1016,6,PSB
2000,18,6,PCB
2000,642,6,PR
2000,222,6,PSL
2000,35,6,PT DO B
2000,45,6,PTC
2000,600,6,PC DO B
2000,106,6,PSC
2000,88,6,PRP
2000,1243,6,PDT
2000,56,6,PTN
2000,3327,6,PT
2000,1843,6,PTB
2000,1107,6,PSDB
2000,16,4,PCO
2000,4418,4,DEM
2000,324,4,PMN
2000,4481,4,PP
2000,5,4,PSTU
2000,1179,4,PV
2000,917,4,PSDC
2000,5059,4,PMDB
2000,675,4,PRTB
2000,2855,4,PPS
2000,6,4,PRB
2000,381,4,PHS
2000,1430,4,PSB
2000,15,4,PCB
2000,3617,4,PR
2000,1150,4,PSL
2000,237,4,PT DO B
2000,128,4,PTC
2000,783,4,PC DO B
2000,1759,4,PSC
2000,620,4,PRP
2000,4992,4,PDT
2000,804,4,PTN
2000,5591,4,PT
2000,5280,4,PTB
2000,4418,4,PSDB
2000,21,7,PCO
2000,463,7,DEM
2000,65,7,PMN
2000,803,7,PP
2000,9,7,PSTU
2000,179,7,PV
2000,55,7,PSDC
2000,930,7,PMDB
2000,33,7,PRTB
2000,711,7,PPS
2000,3,7,PRB
2000,86,7,PHS
2000,160,7,PSB
2000,6,7,PCB
2000,296,7,PR
2000,26,7,PSL
2000,10,7,PT DO B
2000,45,7,PTC
2000,238,7,PC DO B
2000,30,7,PSC
2000,26,7,PRP
2000,839,7,PDT
2000,12,7,PTN
2000,2119,7,PT
2000,867,7,PTB
2000,567,7,PSDB
2000,1,1,PCO
2000,1355,1,DEM
2000,227,1,PMN
2000,1758,1,PP
2000,3,1,PSTU
2000,555,1,PV
2000,230,1,PSDC
2000,2033,1,PMDB
2000,278,1,PRTB
2000,1332,1,PPS
2000,12,1,PRB
2000,72,1,PHS
2000,823,1,PSB
2000,11,1,PCB
2000,1149,1,PR
2000,456,1,PSL
2000,301,1,PT DO B
2000,61,1,PTC
2000,458,1,PC DO B
2000,570,1,PSC
2000,141,1,PRP
2000,991,1,PDT
2000,364,1,PTN
2000,3361,1,PT
2000,2013,1,PTB
2000,1114,1,PSDB
2000,1856,2,DEM
2000,175,2,PMN
2000,5400,2,PP
2000,1,2,PSTU
2000,712,2,PV
2000,259,2,PSDC
2000,2182,2,PMDB
2000,460,2,PRTB
2000,1848,2,PPS
2000,11,2,PRB
2000,496,2,PHS
2000,939,2,PSB
2000,14,2,PCB
2000,1888,2,PR
2000,272,2,PSL
2000,127,2,PT DO B
2000,74,2,PTC
2000,573,2,PC DO B
2000,674,2,PSC
2000,145,2,PRP
2000,1154,2,PDT
2000,1130,2,PTN
2000,1903,2,PT
2000,2941,2,PTB
2000,2003,2,PSDB
2000,1,12,PCO
2000,401,12,DEM
2000,18,12,PMN
2000,460,12,PP
2000,12,12,PSTU
